customer_id,age,gender,income_bracket,occupation,city_tier,join_date,churn_flag
459,31,Male,High,Business,Tier 1,2023-07-30,No
460,45,Female,Medium,Unemployed,Tier 1,2023-06-24,No
461,22,Male,Medium,Unemployed,Tier 2,2020-02-04,No
462,64,Female,High,Self-Employed,Tier 2,2022-02-24,No
463,47,Female,Low,Salaried,Tier 2,2024-02-01,No
464,63,Female,High,Salaried,Tier 3,2020-03-08,No
465,22,Male,Medium,Student,Tier 1,2020-07-07,No
466,29,Female,Medium,Student,Tier 1,2020-02-10,No
467,33,Male,Medium,Student,Tier 1,2021-08-30,No
468,43,Male,High,Self-Employed,Tier 2,2021-11-13,No
469,43,Male,Low,Business,Tier 1,2022-08-02,No
470,38,Male,Low,Student,Tier 3,2022-06-25,No
471,56,Female,Low,Student,Tier 3,2022-12-26,No
472,53,Female,Low,Student,Tier 1,2022-08-04,No
473,50,Female,Medium,Self-Employed,Tier 3,2023-08-24,Yes
474,47,Male,High,Unemployed,Tier 1,2023-02-16,No
475,54,Female,High,Business,Tier 2,2022-05-02,No
476,40,Male,Low,Unemployed,Tier 3,2024-09-02,No
477,27,Male,Medium,Salaried,Tier 2,2023-04-24,No
478,22,Male,Medium,Salaried,Tier 3,2022-08-31,Yes
479,53,Female,Low,Student,Tier 2,2022-12-29,No
480,51,Female,High,Unemployed,Tier 3,2022-10-07,No
481,48,Male,High,Self-Employed,Tier 3,2022-01-26,No
482,27,Female,High,Business,Tier 1,2025-05-02,No
483,36,Female,Low,Unemployed,Tier 3,2024-08-21,Yes
484,49,Male,Medium,Unemployed,Tier 3,2022-10-03,Yes
485,18,Male,Low,Business,Tier 2,2023-07-31,No
486,22,Female,Low,Unemployed,Tier 2,2024-06-30,No
487,62,Male,Medium,Unemployed,Tier 3,2025-05-23,No
488,21,Male,High,Business,Tier 3,2021-07-01,No
489,33,Female,High,Self-Employed,Tier 1,2023-10-03,No
490,41,Female,High,Business,Tier 2,2022-07-03,Yes
491,33,Male,High,Student,Tier 3,2023-05-03,No
492,19,Female,Low,Student,Tier 1,2024-12-08,No
493,45,Male,Medium,Student,Tier 3,2021-04-28,Yes
494,49,Male,Low,Student,Tier 2,2021-08-10,Yes
495,44,Female,Low,Salaried,Tier 1,2023-07-27,No
496,37,Male,Medium,Self-Employed,Tier 1,2025-01-30,No
497,41,Male,Medium,Salaried,Tier 3,2023-10-03,No
498,29,Male,Medium,Unemployed,Tier 1,2024-06-03,No
499,52,Female,Low,Unemployed,Tier 1,2025-04-24,No
500,50,Female,Low,Business,Tier 2,2024-02-10,No
501,50,Female,Low,Student,Tier 2,2023-01-26,No
502,60,Male,Low,Business,Tier 1,2020-10-08,No
503,54,Male,Low,Unemployed,Tier 2,2021-09-21,Yes
504,29,Female,Medium,Student,Tier 2,2021-02-22,No
505,20,Female,High,Self-Employed,Tier 1,2020-08-10,No
506,18,Female,Medium,Unemployed,Tier 2,2023-06-29,No
507,50,Male,Medium,Business,Tier 2,2020-03-20,Yes
508,57,Female,Low,Business,Tier 1,2022-04-05,No
509,27,Male,High,Unemployed,Tier 3,2021-11-12,No
510,60,Female,Low,Salaried,Tier 2,2021-02-16,No
511,61,Male,High,Self-Employed,Tier 1,2024-08-19,No
512,46,Male,High,Unemployed,Tier 1,2023-11-17,Yes
513,30,Female,High,Unemployed,Tier 2,2020-11-29,No
514,29,Male,Low,Business,Tier 1,2022-06-07,No
515,48,Female,Medium,Student,Tier 1,2023-09-13,No
516,63,Male,Low,Student,Tier 1,2022-10-22,Yes
517,19,Male,Low,Student,Tier 2,2023-05-11,Yes
518,52,Female,Low,Business,Tier 1,2020-09-14,No
519,40,Male,High,Student,Tier 3,2022-02-01,No
520,34,Female,High,Unemployed,Tier 2,2023-10-22,No
521,43,Female,Low,Salaried,Tier 3,2023-03-15,No
522,25,Female,Medium,Salaried,Tier 2,2022-04-16,Yes
523,46,Male,High,Salaried,Tier 2,2023-11-02,No
524,43,Male,Medium,Student,Tier 2,2024-01-04,No
525,27,Male,Low,Salaried,Tier 2,2021-03-30,Yes
526,43,Female,Medium,Student,Tier 1,2023-12-01,No
527,51,Female,Medium,Unemployed,Tier 2,2024-12-15,No
528,58,Male,Medium,Unemployed,Tier 3,2020-01-19,Yes
529,24,Male,Medium,Business,Tier 2,2022-08-11,No
530,21,Female,Medium,Business,Tier 1,2025-03-18,No
531,62,Male,Low,Self-Employed,Tier 1,2022-09-05,No
532,28,Female,Low,Unemployed,Tier 2,2021-03-08,No
533,46,Male,Low,Student,Tier 1,2023-12-23,No
534,53,Female,Medium,Self-Employed,Tier 3,2020-09-08,Yes
535,42,Male,Low,Unemployed,Tier 2,2022-03-06,No
536,38,Male,High,Student,Tier 1,2025-02-09,No
537,53,Female,Medium,Unemployed,Tier 1,2024-05-04,Yes
538,27,Female,Medium,Unemployed,Tier 1,2022-06-25,No
539,54,Female,High,Student,Tier 1,2025-01-20,No
540,26,Male,High,Unemployed,Tier 3,2021-10-10,No
541,41,Female,High,Unemployed,Tier 3,2022-06-28,Yes
542,52,Female,Medium,Unemployed,Tier 3,2022-01-07,No
543,52,Male,Low,Business,Tier 2,2020-08-08,No
544,53,Female,High,Salaried,Tier 2,2020-04-22,No
545,35,Female,High,Unemployed,Tier 3,2023-03-18,No
546,56,Female,High,Student,Tier 3,2021-07-13,Yes
547,49,Male,Medium,Unemployed,Tier 3,2022-12-17,No
548,41,Male,Medium,Business,Tier 3,2020-07-15,No
549,40,Male,Low,Business,Tier 2,2024-10-26,No
550,49,Female,Medium,Unemployed,Tier 1,2024-07-30,Yes
551,54,Male,Low,Self-Employed,Tier 2,2024-09-26,No
552,29,Female,Low,Salaried,Tier 2,2024-10-07,No
553,30,Female,Medium,Student,Tier 2,2022-11-07,Yes
554,40,Female,Medium,Student,Tier 3,2022-02-18,No
555,42,Male,Low,Student,Tier 3,2020-08-02,No
556,52,Male,High,Student,Tier 2,2024-10-07,Yes
557,58,Female,High,Business,Tier 1,2021-09-27,No
558,47,Female,Medium,Salaried,Tier 1,2022-11-05,Yes
559,34,Male,Medium,Unemployed,Tier 1,2021-11-07,No
560,37,Male,High,Unemployed,Tier 1,2021-10-21,No
561,42,Male,Low,Self-Employed,Tier 2,2024-12-16,No
562,39,Female,Medium,Unemployed,Tier 1,2023-11-23,Yes
563,30,Male,Low,Salaried,Tier 1,2020-08-20,No
564,36,Male,Low,Unemployed,Tier 2,2020-01-25,Yes
565,53,Male,Medium,Business,Tier 3,2023-11-25,No
566,29,Female,Medium,Unemployed,Tier 1,2024-12-08,No
567,58,Male,Low,Student,Tier 3,2023-10-20,Yes
568,36,Female,Low,Student,Tier 1,2022-07-26,Yes
569,29,Female,Medium,Student,Tier 1,2023-08-11,No
570,26,Female,Medium,Student,Tier 2,2022-10-15,No
571,24,Male,Medium,Business,Tier 3,2025-05-29,Yes
572,45,Male,Low,Business,Tier 2,2023-12-31,No
573,31,Male,Medium,Business,Tier 2,2020-03-11,No
574,48,Female,Low,Unemployed,Tier 3,2024-10-01,No
575,36,Male,Low,Student,Tier 3,2024-05-01,Yes
576,64,Female,Medium,Self-Employed,Tier 1,2020-01-25,No
577,33,Male,Medium,Self-Employed,Tier 2,2024-10-14,No
578,22,Male,Low,Student,Tier 3,2025-05-23,Yes
579,52,Male,Low,Salaried,Tier 2,2023-10-29,No
580,29,Male,Medium,Unemployed,Tier 3,2024-04-17,No
581,42,Female,Low,Self-Employed,Tier 2,2021-04-02,No
582,38,Female,Low,Business,Tier 1,2023-05-22,Yes
583,53,Female,Medium,Salaried,Tier 2,2020-07-29,No
584,40,Female,Low,Business,Tier 2,2021-06-24,No
585,33,Male,Low,Salaried,Tier 3,2022-02-09,No
586,56,Female,High,Salaried,Tier 3,2022-11-28,No
587,62,Female,Medium,Unemployed,Tier 3,2023-07-07,No
588,59,Female,Medium,Business,Tier 3,2021-11-07,No
589,56,Male,Medium,Business,Tier 1,2020-04-04,No
590,31,Female,Medium,Self-Employed,Tier 3,2023-11-14,No
591,48,Female,High,Student,Tier 1,2020-08-07,No
592,22,Male,Medium,Student,Tier 1,2022-06-24,No
593,52,Male,Low,Self-Employed,Tier 2,2023-07-15,No
594,40,Female,Medium,Salaried,Tier 2,2024-02-26,No
595,46,Female,Medium,Self-Employed,Tier 3,2024-07-11,No
596,60,Male,Medium,Self-Employed,Tier 2,2022-12-25,No
597,28,Female,Medium,Business,Tier 3,2023-11-11,No
598,35,Male,High,Self-Employed,Tier 1,2020-07-11,No
599,64,Female,Medium,Salaried,Tier 3,2023-09-05,No
600,29,Female,Low,Student,Tier 3,2024-04-19,No
601,26,Female,Low,Unemployed,Tier 2,2025-04-27,No
602,27,Female,Medium,Self-Employed,Tier 1,2020-06-23,No
603,61,Female,Low,Self-Employed,Tier 3,2020-04-21,No
604,34,Male,Low,Business,Tier 2,2023-08-24,No
605,55,Male,Low,Business,Tier 2,2024-12-30,Yes
606,24,Female,Low,Self-Employed,Tier 2,2023-09-25,Yes
607,63,Female,High,Self-Employed,Tier 1,2023-01-08,No
608,30,Female,Low,Salaried,Tier 1,2024-02-10,No
609,57,Male,Low,Student,Tier 1,2020-04-20,No
610,59,Male,Low,Student,Tier 3,2024-02-19,No
611,26,Male,Medium,Unemployed,Tier 2,2025-04-28,No
612,44,Male,Low,Student,Tier 3,2021-03-28,No
613,19,Male,Medium,Unemployed,Tier 2,2021-02-16,No
614,22,Male,Low,Business,Tier 3,2021-08-26,No
615,46,Male,Medium,Unemployed,Tier 1,2022-08-17,No
616,54,Male,High,Unemployed,Tier 1,2025-05-26,No
617,55,Female,Low,Student,Tier 3,2020-07-04,No
618,36,Male,Medium,Self-Employed,Tier 2,2024-04-25,No
619,25,Male,Medium,Business,Tier 2,2023-01-15,No
620,62,Male,Medium,Salaried,Tier 1,2023-06-01,Yes
621,18,Male,Medium,Unemployed,Tier 1,2020-02-20,Yes
622,39,Female,Medium,Unemployed,Tier 2,2023-02-23,No
623,34,Male,Medium,Unemployed,Tier 2,2023-03-15,Yes
624,24,Female,Medium,Self-Employed,Tier 2,2022-11-30,No
625,42,Female,Low,Salaried,Tier 2,2020-12-20,Yes
626,62,Female,Low,Student,Tier 2,2024-01-08,No
627,21,Male,Medium,Business,Tier 1,2020-12-28,No
628,53,Male,High,Self-Employed,Tier 2,2021-06-19,No
629,23,Male,High,Salaried,Tier 2,2025-01-12,Yes
630,48,Female,High,Business,Tier 1,2023-07-31,No
631,36,Female,Medium,Student,Tier 1,2020-02-05,No
632,61,Female,Medium,Business,Tier 1,2020-10-03,No
633,56,Female,Medium,Unemployed,Tier 3,2024-09-15,Yes
634,44,Male,Medium,Unemployed,Tier 2,2023-09-10,Yes
635,27,Male,Medium,Self-Employed,Tier 2,2024-08-16,No
636,43,Male,Low,Business,Tier 2,2022-10-06,No
637,36,Female,Low,Unemployed,Tier 3,2020-06-30,No
638,56,Female,Medium,Self-Employed,Tier 2,2021-04-15,No
639,20,Male,Medium,Self-Employed,Tier 1,2025-01-09,No
640,62,Male,Low,Self-Employed,Tier 2,2021-02-20,No
641,30,Female,Low,Student,Tier 3,2024-08-16,No
642,45,Male,High,Unemployed,Tier 2,2022-06-07,No
643,37,Male,Medium,Unemployed,Tier 1,2023-03-19,No
644,45,Female,Medium,Salaried,Tier 3,2021-02-07,No
645,25,Female,Medium,Student,Tier 3,2021-05-28,Yes
646,58,Female,Medium,Unemployed,Tier 3,2025-01-06,No
647,56,Male,Low,Unemployed,Tier 1,2021-07-19,No
648,18,Female,Medium,Salaried,Tier 1,2021-03-16,No
649,20,Male,Medium,Business,Tier 2,2025-04-21,Yes
650,30,Male,Low,Business,Tier 3,2025-04-08,Yes
651,45,Female,Low,Student,Tier 2,2023-06-23,Yes
652,42,Male,Low,Self-Employed,Tier 3,2022-09-18,No
653,50,Female,Medium,Salaried,Tier 3,2022-12-05,No
654,55,Female,Low,Salaried,Tier 3,2020-03-15,No
655,23,Male,Medium,Unemployed,Tier 1,2023-03-18,No
656,61,Male,Medium,Unemployed,Tier 1,2021-02-09,No
657,62,Female,High,Salaried,Tier 1,2020-01-03,Yes
658,49,Female,Medium,Self-Employed,Tier 1,2022-10-29,No
659,62,Female,Low,Business,Tier 1,2021-05-28,No
660,64,Female,Medium,Student,Tier 3,2023-06-15,No
661,38,Female,Medium,Business,Tier 1,2021-06-23,No
662,33,Female,Low,Student,Tier 2,2020-10-16,No
663,38,Male,Medium,Self-Employed,Tier 3,2020-06-29,No
664,28,Male,High,Salaried,Tier 1,2023-08-31,No
665,54,Male,Low,Self-Employed,Tier 1,2020-09-22,No
666,53,Male,Medium,Salaried,Tier 1,2020-03-23,No
667,52,Female,High,Unemployed,Tier 1,2025-02-27,No
668,36,Male,Medium,Student,Tier 2,2024-11-23,No
669,37,Male,Medium,Unemployed,Tier 2,2020-09-14,No
670,35,Female,Low,Salaried,Tier 2,2024-05-02,No
671,64,Male,Low,Student,Tier 1,2024-07-27,No
672,58,Female,Medium,Student,Tier 2,2025-01-09,No
673,31,Female,Medium,Unemployed,Tier 2,2022-08-07,No
674,32,Female,High,Student,Tier 1,2020-07-17,No
675,48,Female,Low,Salaried,Tier 1,2023-08-08,No
676,18,Female,Medium,Salaried,Tier 3,2021-10-09,No
677,20,Male,Low,Unemployed,Tier 1,2023-01-11,No
678,33,Male,Low,Self-Employed,Tier 3,2020-09-22,No
679,40,Male,Medium,Salaried,Tier 1,2023-12-11,No
680,28,Female,Low,Salaried,Tier 1,2022-09-23,No
681,29,Male,Low,Student,Tier 2,2022-05-19,Yes
682,27,Male,Low,Student,Tier 3,2021-12-31,No
683,49,Male,Low,Salaried,Tier 3,2022-05-10,No
684,33,Male,High,Unemployed,Tier 1,2020-01-19,No
685,25,Female,Medium,Self-Employed,Tier 3,2024-04-02,No
686,55,Male,Low,Student,Tier 2,2021-01-05,No
687,29,Female,High,Student,Tier 1,2024-09-10,No
688,41,Female,Medium,Self-Employed,Tier 1,2022-11-12,Yes
689,45,Male,High,Student,Tier 2,2023-11-09,No
690,25,Female,Low,Unemployed,Tier 2,2025-01-24,Yes
691,45,Female,Medium,Student,Tier 1,2024-11-14,Yes
692,53,Female,High,Student,Tier 3,2021-09-10,No
693,43,Female,Low,Salaried,Tier 2,2021-10-04,No
694,25,Female,High,Unemployed,Tier 3,2024-03-25,Yes
695,45,Female,High,Unemployed,Tier 2,2021-01-13,No
696,45,Female,High,Salaried,Tier 2,2024-09-30,No
697,54,Male,Low,Business,Tier 1,2022-03-27,No
698,58,Male,Low,Self-Employed,Tier 2,2022-04-03,No
699,53,Female,Low,Unemployed,Tier 3,2020-03-30,No
700,44,Female,High,Business,Tier 2,2020-05-23,No
701,34,Male,Low,Self-Employed,Tier 1,2025-01-04,No
702,26,Male,Medium,Unemployed,Tier 1,2021-09-12,Yes
703,50,Male,Medium,Student,Tier 3,2022-05-13,No
704,37,Male,Low,Unemployed,Tier 1,2020-07-22,No
705,30,Female,Low,Self-Employed,Tier 3,2024-04-28,Yes
706,45,Female,Medium,Business,Tier 2,2024-03-23,No
707,46,Male,High,Student,Tier 2,2023-11-16,Yes
708,30,Male,Low,Self-Employed,Tier 2,2023-08-17,No
709,63,Male,High,Self-Employed,Tier 1,2025-04-14,No
710,52,Male,Medium,Unemployed,Tier 2,2024-03-08,No
711,23,Female,Medium,Salaried,Tier 1,2022-05-14,No
712,35,Male,Medium,Salaried,Tier 2,2020-06-01,No
713,22,Male,Low,Student,Tier 1,2021-06-12,No
714,64,Male,Medium,Self-Employed,Tier 1,2020-12-04,Yes
715,42,Female,Medium,Business,Tier 3,2022-01-18,No
716,19,Female,Low,Student,Tier 2,2024-03-15,Yes
717,27,Female,Medium,Student,Tier 1,2025-05-28,No
718,47,Male,Low,Unemployed,Tier 2,2023-09-20,Yes
719,62,Male,Medium,Business,Tier 2,2024-03-12,No
720,22,Male,Medium,Self-Employed,Tier 2,2022-12-15,No
721,50,Female,Medium,Self-Employed,Tier 3,2021-07-09,No
722,18,Female,Low,Self-Employed,Tier 2,2025-01-18,No
723,35,Male,High,Student,Tier 1,2022-01-22,No
724,49,Male,Low,Unemployed,Tier 2,2022-07-19,No
725,64,Female,Medium,Student,Tier 1,2021-07-04,No
726,28,Male,Medium,Salaried,Tier 1,2023-02-27,No
727,38,Male,Medium,Salaried,Tier 3,2020-04-07,No
728,43,Male,Low,Self-Employed,Tier 2,2022-03-03,No
729,42,Female,Medium,Unemployed,Tier 3,2021-02-25,Yes
730,39,Male,Low,Self-Employed,Tier 1,2025-06-10,No
731,44,Male,Medium,Self-Employed,Tier 1,2020-03-20,No
732,30,Male,Medium,Student,Tier 1,2020-10-14,No
733,50,Male,Medium,Self-Employed,Tier 1,2022-04-26,No
734,51,Female,Medium,Self-Employed,Tier 2,2024-11-04,No
735,58,Female,High,Unemployed,Tier 2,2025-02-12,Yes
736,52,Female,Low,Unemployed,Tier 2,2020-06-17,No
737,18,Male,High,Unemployed,Tier 2,2023-01-07,No
738,38,Female,Low,Self-Employed,Tier 2,2020-03-11,No
739,23,Male,Medium,Unemployed,Tier 3,2020-09-19,No
740,45,Female,Medium,Unemployed,Tier 2,2021-12-12,Yes
741,34,Male,Medium,Business,Tier 3,2021-12-23,No
742,22,Female,Low,Business,Tier 2,2021-06-13,No
743,48,Female,Medium,Salaried,Tier 2,2022-02-23,No
744,22,Female,Low,Student,Tier 3,2020-07-28,No
745,55,Male,Low,Student,Tier 1,2020-04-26,No
746,20,Male,Low,Unemployed,Tier 2,2021-09-07,No
747,40,Male,Medium,Salaried,Tier 3,2023-01-05,Yes
748,54,Female,Low,Salaried,Tier 2,2020-11-10,No
749,54,Male,Low,Business,Tier 3,2020-01-11,No
750,27,Male,Low,Salaried,Tier 1,2025-03-31,No
751,27,Male,Low,Self-Employed,Tier 2,2022-12-10,No
752,36,Male,High,Unemployed,Tier 3,2022-10-27,No
753,34,Male,High,Self-Employed,Tier 2,2025-04-30,Yes
754,38,Male,Low,Student,Tier 2,2022-08-12,Yes
755,31,Female,Medium,Business,Tier 1,2024-04-21,No
756,26,Female,Medium,Self-Employed,Tier 1,2020-09-17,No
757,63,Male,Medium,Unemployed,Tier 2,2024-05-16,No
758,18,Female,Medium,Self-Employed,Tier 3,2024-03-15,Yes
759,62,Female,Low,Self-Employed,Tier 3,2020-07-18,No
760,30,Male,Medium,Salaried,Tier 2,2020-11-25,Yes
761,21,Male,Low,Business,Tier 3,2020-03-30,No
762,18,Female,Low,Student,Tier 2,2021-08-13,No
763,57,Male,Medium,Unemployed,Tier 2,2020-02-24,Yes
764,49,Female,Medium,Unemployed,Tier 3,2025-04-19,No
765,51,Female,Low,Student,Tier 2,2023-05-29,No
766,45,Female,Medium,Unemployed,Tier 2,2020-04-01,No
767,48,Male,Medium,Salaried,Tier 1,2024-05-28,No
768,25,Female,High,Self-Employed,Tier 3,2020-02-25,No
769,56,Male,Medium,Salaried,Tier 1,2024-11-02,No
770,43,Male,Medium,Salaried,Tier 1,2023-04-17,No
771,51,Male,Medium,Salaried,Tier 2,2025-06-10,No
772,20,Male,Low,Student,Tier 3,2025-05-19,Yes
773,29,Male,Low,Business,Tier 3,2020-03-01,No
774,18,Female,Low,Student,Tier 1,2025-03-10,No
775,61,Male,Medium,Student,Tier 2,2020-04-26,Yes
776,22,Male,Medium,Salaried,Tier 3,2021-08-12,No
777,47,Male,High,Business,Tier 2,2020-08-23,No
778,47,Male,Medium,Student,Tier 2,2020-02-02,Yes
779,34,Male,Low,Business,Tier 2,2024-05-09,No
780,64,Female,Low,Salaried,Tier 1,2023-06-20,No
781,40,Male,Low,Student,Tier 3,2022-02-24,Yes
782,32,Male,Medium,Business,Tier 3,2025-04-15,No
783,54,Female,Medium,Unemployed,Tier 2,2023-01-02,No
784,38,Male,High,Student,Tier 2,2020-01-21,Yes
785,31,Female,Medium,Student,Tier 3,2025-03-03,No
786,19,Female,High,Student,Tier 1,2025-06-20,No
787,28,Female,Medium,Business,Tier 1,2024-10-02,No
788,56,Female,High,Self-Employed,Tier 1,2023-03-23,No
789,55,Male,Medium,Student,Tier 2,2023-07-01,No
790,51,Male,Medium,Unemployed,Tier 3,2023-05-15,Yes
791,55,Female,Medium,Unemployed,Tier 2,2023-03-18,No
792,51,Female,Medium,Salaried,Tier 2,2022-07-06,Yes
793,35,Male,Medium,Self-Employed,Tier 1,2024-09-14,No
794,47,Female,Low,Self-Employed,Tier 1,2020-10-28,No
795,32,Female,Low,Business,Tier 1,2020-10-23,No
796,44,Female,Medium,Salaried,Tier 2,2024-02-23,No
797,51,Male,Medium,Business,Tier 3,2022-02-11,No
798,55,Female,Low,Salaried,Tier 3,2022-12-03,Yes
799,50,Male,Low,Self-Employed,Tier 1,2023-03-13,No
800,41,Male,Low,Business,Tier 1,2023-06-21,No
801,32,Male,Medium,Salaried,Tier 3,2021-02-22,No
802,47,Female,Low,Self-Employed,Tier 1,2024-03-20,No
803,59,Female,Low,Self-Employed,Tier 1,2020-03-02,No
804,34,Male,Low,Student,Tier 1,2022-05-07,No
805,22,Male,Low,Business,Tier 2,2021-06-21,No
806,46,Male,High,Student,Tier 1,2023-09-02,Yes
807,21,Female,Low,Self-Employed,Tier 1,2023-12-29,Yes
808,27,Female,Medium,Business,Tier 2,2025-02-03,No
809,34,Male,Medium,Business,Tier 1,2021-11-26,No
810,27,Male,High,Unemployed,Tier 1,2022-03-28,No
811,34,Female,Low,Salaried,Tier 2,2023-11-05,No
812,37,Male,Low,Unemployed,Tier 3,2022-11-25,No
813,41,Female,Low,Unemployed,Tier 1,2022-07-08,Yes
814,22,Female,Low,Self-Employed,Tier 1,2022-09-01,No
815,51,Male,Medium,Salaried,Tier 1,2021-06-25,Yes
816,23,Male,Low,Unemployed,Tier 2,2024-05-23,No
817,19,Female,Low,Unemployed,Tier 3,2023-06-09,No
818,30,Female,High,Business,Tier 1,2024-09-07,No
819,60,Female,Medium,Self-Employed,Tier 2,2022-02-28,No
820,60,Female,Low,Unemployed,Tier 1,2020-02-02,Yes
821,28,Female,Low,Salaried,Tier 2,2021-08-03,Yes
822,64,Male,Low,Student,Tier 1,2020-12-17,No
823,40,Female,High,Student,Tier 3,2020-09-11,No
824,33,Female,High,Self-Employed,Tier 2,2022-12-09,No
825,48,Female,High,Student,Tier 1,2022-11-12,No
826,28,Male,High,Business,Tier 3,2023-07-01,No
827,33,Male,Medium,Business,Tier 1,2023-11-18,No
828,25,Female,Low,Salaried,Tier 1,2024-08-26,No
829,21,Female,Medium,Self-Employed,Tier 3,2025-03-20,No
830,57,Male,Medium,Self-Employed,Tier 1,2020-09-29,No
831,21,Male,High,Student,Tier 3,2021-11-23,No
832,42,Male,Medium,Unemployed,Tier 2,2025-02-25,No
833,20,Male,Medium,Unemployed,Tier 3,2020-09-06,No
834,49,Female,High,Unemployed,Tier 3,2023-06-14,No
835,20,Male,Low,Salaried,Tier 1,2022-06-22,No
836,44,Female,High,Self-Employed,Tier 3,2020-08-19,No
837,46,Female,Low,Student,Tier 1,2021-03-03,Yes
838,49,Male,Medium,Salaried,Tier 2,2022-08-14,No
839,36,Male,Low,Business,Tier 2,2021-09-25,Yes
840,38,Male,Medium,Business,Tier 2,2020-08-29,No
841,22,Male,Medium,Business,Tier 3,2020-05-13,Yes
842,35,Female,Low,Self-Employed,Tier 3,2022-12-30,No
843,45,Female,High,Business,Tier 3,2025-02-24,No
844,59,Female,Medium,Unemployed,Tier 3,2024-01-28,No
845,39,Male,Medium,Business,Tier 2,2023-12-15,No
846,38,Female,Low,Salaried,Tier 3,2023-08-26,No
847,23,Male,High,Business,Tier 2,2022-10-20,Yes
848,18,Female,Low,Unemployed,Tier 3,2023-07-26,No
849,22,Male,Low,Business,Tier 3,2020-08-06,Yes
850,58,Female,Low,Student,Tier 1,2021-11-27,No
851,29,Female,Medium,Unemployed,Tier 1,2020-11-02,No
852,43,Male,High,Self-Employed,Tier 3,2020-11-09,No
853,63,Female,Low,Business,Tier 1,2023-11-27,No
854,51,Female,Low,Salaried,Tier 2,2022-07-11,No
855,31,Male,High,Business,Tier 3,2024-10-18,No
856,43,Male,Medium,Salaried,Tier 1,2024-02-20,Yes
857,62,Male,Medium,Student,Tier 3,2024-12-21,No
858,44,Male,Low,Self-Employed,Tier 3,2023-11-29,No
859,26,Male,Medium,Unemployed,Tier 1,2023-11-03,No
860,43,Female,Low,Unemployed,Tier 3,2020-10-07,No
861,64,Male,High,Self-Employed,Tier 1,2024-07-18,Yes
862,39,Female,Medium,Student,Tier 3,2024-09-10,No
863,64,Female,Medium,Student,Tier 2,2023-09-12,Yes
864,47,Male,Low,Business,Tier 3,2020-02-04,No
865,60,Female,Low,Student,Tier 1,2020-03-10,No
866,34,Female,Low,Business,Tier 2,2020-12-25,No
867,43,Male,Low,Salaried,Tier 3,2024-09-09,No
868,53,Female,Low,Self-Employed,Tier 1,2025-04-18,Yes
869,18,Male,Medium,Salaried,Tier 3,2021-02-11,Yes
870,25,Male,Low,Salaried,Tier 3,2024-05-03,No
871,52,Male,Medium,Salaried,Tier 2,2021-08-02,Yes
872,32,Female,Low,Salaried,Tier 3,2021-06-02,Yes
873,64,Female,Low,Unemployed,Tier 2,2021-08-28,Yes
874,39,Female,Medium,Student,Tier 2,2023-11-08,No
875,31,Female,Medium,Self-Employed,Tier 1,2020-03-21,No
876,43,Male,Medium,Self-Employed,Tier 2,2024-01-01,No
877,45,Female,Low,Salaried,Tier 2,2020-09-06,Yes
878,40,Male,Medium,Self-Employed,Tier 2,2022-11-27,Yes
879,31,Female,Medium,Business,Tier 1,2025-02-28,No
880,41,Female,Low,Self-Employed,Tier 1,2020-02-14,No
881,19,Female,Medium,Salaried,Tier 3,2023-10-14,No
882,62,Female,Medium,Self-Employed,Tier 1,2020-05-16,No
883,43,Female,Low,Student,Tier 2,2022-04-02,No
884,31,Male,High,Salaried,Tier 1,2022-09-05,Yes
885,24,Female,Medium,Unemployed,Tier 2,2022-03-30,No
886,20,Female,Low,Student,Tier 3,2024-01-24,Yes
887,64,Female,Medium,Self-Employed,Tier 3,2021-01-01,No
888,40,Female,Low,Unemployed,Tier 1,2023-08-21,No
889,63,Male,High,Student,Tier 1,2020-08-16,No
890,60,Female,Medium,Business,Tier 3,2020-07-01,Yes
891,64,Male,Low,Student,Tier 3,2021-04-11,Yes
892,62,Female,Low,Unemployed,Tier 1,2022-04-17,No
893,35,Male,Low,Business,Tier 3,2020-07-22,No
894,55,Male,Medium,Self-Employed,Tier 1,2022-09-01,No
895,52,Male,Medium,Salaried,Tier 2,2021-09-14,No
896,32,Male,Low,Self-Employed,Tier 1,2025-04-06,No
897,42,Male,Low,Salaried,Tier 3,2022-12-27,No
898,54,Female,Low,Salaried,Tier 3,2022-05-18,No
899,45,Male,Low,Unemployed,Tier 1,2021-07-03,No
900,27,Female,Low,Business,Tier 2,2024-09-29,Yes
901,56,Male,Medium,Business,Tier 1,2023-08-21,No
902,34,Male,Medium,Student,Tier 1,2021-08-26,Yes
903,56,Female,High,Self-Employed,Tier 2,2024-12-04,Yes
