customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group
308,20,Male,Medium,4-8 Lakh,Unemployed,Tier 1,2/4/2025,No,Student
309,34,Male,Low,2-4 Lakh,Business,Tier 2,8/4/2021,No,Mid Career
310,50,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/24/2024,No,Family Stage
311,29,Male,Medium,4-8 Lakh,Unemployed,Tier 2,8/30/2021,No,Early Career
312,39,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,11/5/2022,No,Mid Career
313,39,Female,Low,2-4 Lakh,Salaried,Tier 3,8/17/2020,Yes,Mid Career
314,63,Female,Medium,4-8 Lakh,Student,Tier 3,6/22/2022,No,Pre-Retirement
315,47,Female,Low,2-4 Lakh,Salaried,Tier 1,7/5/2022,No,Family Stage
316,55,Female,High,8+ Lakh,Business,Tier 1,6/7/2022,No,Pre-Retirement
317,55,Male,Medium,4-8 Lakh,Business,Tier 1,7/14/2023,Yes,Pre-Retirement
318,62,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,8/22/2023,No,Pre-Retirement
319,25,Male,Medium,4-8 Lakh,Salaried,Tier 2,2/21/2025,No,Early Career
320,44,Male,Medium,4-8 Lakh,Student,Tier 2,10/26/2022,No,Family Stage
321,44,Male,High,8+ Lakh,Business,Tier 1,2/7/2023,No,Family Stage
322,51,Female,Low,2-4 Lakh,Student,Tier 2,5/22/2020,No,Family Stage
323,38,Male,High,8+ Lakh,Unemployed,Tier 1,4/14/2025,Yes,Mid Career
324,47,Female,Low,2-4 Lakh,Self-Employed,Tier 2,8/17/2024,Yes,Family Stage
325,50,Female,Low,2-4 Lakh,Student,Tier 1,7/25/2020,No,Family Stage
326,45,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,3/4/2021,No,Family Stage
327,64,Female,Medium,4-8 Lakh,Unemployed,Tier 1,6/14/2020,No,Pre-Retirement
328,50,Female,High,8+ Lakh,Student,Tier 1,9/16/2020,No,Family Stage
329,22,Male,Medium,4-8 Lakh,Student,Tier 1,6/20/2025,Yes,Student
330,36,Male,Medium,4-8 Lakh,Unemployed,Tier 2,9/4/2024,No,Mid Career
331,21,Female,High,8+ Lakh,Salaried,Tier 2,1/28/2021,No,Student
332,52,Male,Low,2-4 Lakh,Student,Tier 3,4/30/2020,No,Family Stage
333,34,Female,High,8+ Lakh,Student,Tier 1,8/7/2022,No,Mid Career
334,61,Male,Medium,4-8 Lakh,Business,Tier 1,2/16/2021,No,Pre-Retirement
335,45,Male,Low,2-4 Lakh,Salaried,Tier 1,3/9/2023,No,Family Stage
336,47,Male,Low,2-4 Lakh,Student,Tier 1,5/29/2025,No,Family Stage
337,46,Male,Medium,4-8 Lakh,Unemployed,Tier 1,6/16/2020,Yes,Family Stage
338,63,Male,Low,2-4 Lakh,Self-Employed,Tier 1,1/12/2023,No,Pre-Retirement
339,23,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/24/2021,No,Early Career
340,52,Male,Low,2-4 Lakh,Salaried,Tier 2,9/25/2024,No,Family Stage
341,58,Male,Low,2-4 Lakh,Business,Tier 3,2/26/2022,No,Pre-Retirement
342,54,Male,Medium,4-8 Lakh,Business,Tier 1,9/24/2020,Yes,Family Stage
343,41,Male,High,8+ Lakh,Business,Tier 2,2/7/2020,No,Family Stage
344,46,Male,Low,2-4 Lakh,Unemployed,Tier 3,7/14/2022,No,Family Stage
345,63,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/19/2023,No,Pre-Retirement
346,48,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/3/2020,No,Family Stage
347,52,Female,Medium,4-8 Lakh,Student,Tier 3,11/12/2024,No,Family Stage
348,50,Male,High,8+ Lakh,Self-Employed,Tier 3,11/25/2020,Yes,Family Stage
349,38,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,7/17/2020,No,Mid Career
350,49,Male,High,8+ Lakh,Student,Tier 2,3/20/2022,No,Family Stage
351,40,Male,Medium,4-8 Lakh,Unemployed,Tier 2,1/5/2020,No,Family Stage
352,50,Male,Medium,4-8 Lakh,Unemployed,Tier 1,12/26/2023,Yes,Family Stage
353,20,Male,Medium,4-8 Lakh,Salaried,Tier 3,9/15/2022,No,Student
354,35,Female,High,8+ Lakh,Unemployed,Tier 2,10/26/2023,No,Mid Career
355,42,Female,High,8+ Lakh,Business,Tier 3,6/13/2022,No,Family Stage
356,59,Female,Medium,4-8 Lakh,Business,Tier 1,3/5/2025,No,Pre-Retirement
357,48,Male,High,8+ Lakh,Salaried,Tier 1,4/12/2020,No,Family Stage
358,20,Male,Low,2-4 Lakh,Self-Employed,Tier 2,3/10/2021,Yes,Student
359,57,Male,High,8+ Lakh,Salaried,Tier 2,4/15/2025,Yes,Pre-Retirement
360,63,Female,Low,2-4 Lakh,Student,Tier 1,10/11/2021,No,Pre-Retirement
361,41,Male,Low,2-4 Lakh,Salaried,Tier 2,1/2/2025,Yes,Family Stage
362,49,Male,Low,2-4 Lakh,Salaried,Tier 1,1/15/2021,Yes,Family Stage
363,64,Female,High,8+ Lakh,Business,Tier 2,3/6/2020,No,Pre-Retirement
364,39,Female,High,8+ Lakh,Student,Tier 2,8/1/2021,No,Mid Career
365,40,Male,High,8+ Lakh,Student,Tier 1,9/26/2020,No,Family Stage
366,19,Male,High,8+ Lakh,Salaried,Tier 2,2/16/2020,No,Student
367,44,Male,Medium,4-8 Lakh,Student,Tier 1,7/4/2022,Yes,Family Stage
368,59,Male,High,8+ Lakh,Student,Tier 2,12/30/2020,No,Pre-Retirement
369,19,Female,High,8+ Lakh,Unemployed,Tier 1,3/19/2025,No,Student
370,43,Male,Medium,4-8 Lakh,Student,Tier 3,4/18/2023,No,Family Stage
371,34,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/8/2020,No,Mid Career
372,57,Female,Medium,4-8 Lakh,Student,Tier 2,2/12/2023,Yes,Pre-Retirement
373,50,Male,High,8+ Lakh,Business,Tier 2,11/15/2022,No,Family Stage
374,26,Male,High,8+ Lakh,Unemployed,Tier 1,5/1/2024,No,Early Career
375,60,Female,High,8+ Lakh,Business,Tier 1,7/25/2020,No,Pre-Retirement
376,56,Female,High,8+ Lakh,Business,Tier 1,3/13/2020,No,Pre-Retirement
377,46,Male,High,8+ Lakh,Self-Employed,Tier 1,7/6/2023,No,Family Stage
378,59,Female,Medium,4-8 Lakh,Unemployed,Tier 2,11/10/2023,No,Pre-Retirement
379,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,5/14/2025,No,Family Stage
380,52,Male,Low,2-4 Lakh,Student,Tier 1,1/30/2020,No,Family Stage
381,42,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,12/15/2023,No,Family Stage
382,41,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,10/23/2022,No,Family Stage
383,30,Male,High,8+ Lakh,Salaried,Tier 3,3/24/2024,No,Mid Career
384,24,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,3/23/2024,Yes,Early Career
385,53,Male,Low,2-4 Lakh,Salaried,Tier 1,6/4/2021,No,Family Stage
386,62,Female,Low,2-4 Lakh,Salaried,Tier 2,6/6/2022,No,Pre-Retirement
387,37,Male,Medium,4-8 Lakh,Salaried,Tier 1,2/4/2021,No,Mid Career
388,18,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/14/2024,No,Student
389,25,Male,Low,2-4 Lakh,Salaried,Tier 1,6/14/2025,No,Early Career
390,63,Male,Low,2-4 Lakh,Self-Employed,Tier 1,10/15/2021,No,Pre-Retirement
391,33,Female,Medium,4-8 Lakh,Unemployed,Tier 2,8/7/2022,No,Mid Career
392,31,Female,Low,2-4 Lakh,Salaried,Tier 2,4/27/2022,No,Mid Career
393,29,Female,Low,2-4 Lakh,Self-Employed,Tier 1,7/21/2023,Yes,Early Career
394,40,Male,Low,2-4 Lakh,Self-Employed,Tier 2,2/4/2024,No,Family Stage
395,32,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/23/2022,Yes,Mid Career
396,45,Female,Medium,4-8 Lakh,Student,Tier 2,10/27/2023,No,Family Stage
397,51,Male,Low,2-4 Lakh,Student,Tier 3,3/6/2021,No,Family Stage
398,19,Female,High,8+ Lakh,Salaried,Tier 3,6/22/2021,No,Student
399,49,Male,Low,2-4 Lakh,Unemployed,Tier 2,10/3/2023,No,Family Stage
400,40,Female,Low,2-4 Lakh,Salaried,Tier 3,3/11/2020,No,Family Stage
401,39,Female,Low,2-4 Lakh,Business,Tier 1,2/14/2024,No,Mid Career
402,42,Female,Low,2-4 Lakh,Business,Tier 2,10/20/2024,Yes,Family Stage
403,39,Female,Low,2-4 Lakh,Unemployed,Tier 2,12/30/2024,No,Mid Career
404,39,Male,Low,2-4 Lakh,Unemployed,Tier 2,9/12/2020,No,Mid Career
405,59,Male,Medium,4-8 Lakh,Unemployed,Tier 1,1/31/2023,No,Pre-Retirement
406,23,Female,Medium,4-8 Lakh,Student,Tier 1,5/26/2020,No,Early Career
407,32,Male,Medium,4-8 Lakh,Student,Tier 1,6/20/2022,Yes,Mid Career
408,60,Female,Medium,4-8 Lakh,Business,Tier 2,10/31/2021,No,Pre-Retirement
409,54,Female,Low,2-4 Lakh,Unemployed,Tier 3,2/26/2025,No,Family Stage
410,50,Female,High,8+ Lakh,Self-Employed,Tier 1,5/19/2020,No,Family Stage
411,25,Female,Low,2-4 Lakh,Business,Tier 3,10/16/2021,No,Early Career
412,61,Female,Medium,4-8 Lakh,Unemployed,Tier 1,9/12/2021,Yes,Pre-Retirement
413,61,Female,Low,2-4 Lakh,Self-Employed,Tier 3,12/17/2023,Yes,Pre-Retirement
414,22,Male,High,8+ Lakh,Unemployed,Tier 3,5/20/2022,No,Student
415,56,Male,Medium,4-8 Lakh,Salaried,Tier 1,1/29/2025,Yes,Pre-Retirement
416,21,Female,Low,2-4 Lakh,Self-Employed,Tier 1,3/4/2020,Yes,Student
417,23,Male,Medium,4-8 Lakh,Salaried,Tier 1,7/18/2023,No,Early Career
418,62,Female,Low,2-4 Lakh,Student,Tier 3,9/17/2024,No,Pre-Retirement
419,49,Male,Medium,4-8 Lakh,Business,Tier 2,5/17/2022,No,Family Stage
420,47,Male,Medium,4-8 Lakh,Unemployed,Tier 2,4/14/2022,No,Family Stage
421,64,Male,Low,2-4 Lakh,Business,Tier 1,5/27/2021,No,Pre-Retirement
422,52,Female,Low,2-4 Lakh,Unemployed,Tier 3,10/27/2022,No,Family Stage
423,57,Male,Low,2-4 Lakh,Salaried,Tier 1,11/17/2023,No,Pre-Retirement
424,33,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,10/21/2022,No,Mid Career
425,30,Female,Low,2-4 Lakh,Self-Employed,Tier 1,7/8/2023,No,Mid Career
426,59,Female,Medium,4-8 Lakh,Unemployed,Tier 2,2/16/2020,Yes,Pre-Retirement
427,47,Male,High,8+ Lakh,Salaried,Tier 1,5/17/2022,No,Family Stage
428,36,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/16/2022,Yes,Mid Career
429,34,Male,High,8+ Lakh,Unemployed,Tier 1,10/22/2022,Yes,Mid Career
430,36,Female,Medium,4-8 Lakh,Unemployed,Tier 2,6/18/2021,No,Mid Career
431,45,Female,Low,2-4 Lakh,Self-Employed,Tier 2,12/24/2020,No,Family Stage
432,43,Male,Medium,4-8 Lakh,Unemployed,Tier 1,2/9/2024,No,Family Stage
433,54,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,5/29/2025,Yes,Family Stage
434,43,Male,Medium,4-8 Lakh,Student,Tier 2,4/22/2025,No,Family Stage
435,40,Male,Low,2-4 Lakh,Salaried,Tier 1,12/16/2023,No,Family Stage
436,26,Male,Low,2-4 Lakh,Student,Tier 1,3/25/2022,No,Early Career
437,29,Male,Medium,4-8 Lakh,Unemployed,Tier 2,8/18/2021,Yes,Early Career
438,18,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,7/22/2020,No,Student
439,18,Male,Medium,4-8 Lakh,Salaried,Tier 2,8/28/2022,No,Student
440,64,Male,Low,2-4 Lakh,Business,Tier 1,8/14/2020,Yes,Pre-Retirement
441,51,Male,High,8+ Lakh,Salaried,Tier 1,8/5/2022,No,Family Stage
442,49,Male,High,8+ Lakh,Salaried,Tier 3,11/22/2024,No,Family Stage
443,42,Male,Low,2-4 Lakh,Unemployed,Tier 1,3/27/2022,Yes,Family Stage
444,57,Male,Low,2-4 Lakh,Student,Tier 1,6/13/2025,Yes,Pre-Retirement
445,62,Male,High,8+ Lakh,Student,Tier 2,5/30/2020,No,Pre-Retirement
446,18,Female,High,8+ Lakh,Business,Tier 1,6/24/2023,No,Student
447,33,Female,Medium,4-8 Lakh,Unemployed,Tier 2,1/15/2025,No,Mid Career
448,56,Female,High,8+ Lakh,Salaried,Tier 3,1/17/2020,Yes,Pre-Retirement
449,22,Female,Medium,4-8 Lakh,Student,Tier 2,10/30/2020,Yes,Student
450,39,Male,Low,2-4 Lakh,Student,Tier 1,3/27/2025,No,Mid Career
451,46,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,3/17/2024,No,Family Stage
452,20,Female,Medium,4-8 Lakh,Salaried,Tier 1,5/5/2023,No,Student
453,29,Female,High,8+ Lakh,Unemployed,Tier 1,1/9/2024,No,Early Career
454,43,Male,Low,2-4 Lakh,Student,Tier 3,9/26/2023,No,Family Stage
455,33,Female,Medium,4-8 Lakh,Unemployed,Tier 1,2/19/2022,No,Mid Career
456,54,Female,Medium,4-8 Lakh,Salaried,Tier 1,12/20/2022,No,Family Stage
457,39,Male,Low,2-4 Lakh,Salaried,Tier 1,9/23/2020,No,Mid Career
458,46,Female,Low,2-4 Lakh,Student,Tier 3,1/25/2023,No,Family Stage
459,31,Male,High,8+ Lakh,Business,Tier 1,7/30/2023,No,Mid Career
460,45,Female,Medium,4-8 Lakh,Unemployed,Tier 1,6/24/2023,No,Family Stage
461,22,Male,Medium,4-8 Lakh,Unemployed,Tier 2,2/4/2020,No,Student
462,64,Female,High,8+ Lakh,Self-Employed,Tier 2,2/24/2022,No,Pre-Retirement
463,47,Female,Low,2-4 Lakh,Salaried,Tier 2,2/1/2024,No,Family Stage
464,63,Female,High,8+ Lakh,Salaried,Tier 3,3/8/2020,No,Pre-Retirement
465,22,Male,Medium,4-8 Lakh,Student,Tier 1,7/7/2020,No,Student
466,29,Female,Medium,4-8 Lakh,Student,Tier 1,2/10/2020,No,Early Career
467,33,Male,Medium,4-8 Lakh,Student,Tier 1,8/30/2021,No,Mid Career
468,43,Male,High,8+ Lakh,Self-Employed,Tier 2,11/13/2021,No,Family Stage
469,43,Male,Low,2-4 Lakh,Business,Tier 1,8/2/2022,No,Family Stage
470,38,Male,Low,2-4 Lakh,Student,Tier 3,6/25/2022,No,Mid Career
471,56,Female,Low,2-4 Lakh,Student,Tier 3,12/26/2022,No,Pre-Retirement
472,53,Female,Low,2-4 Lakh,Student,Tier 1,8/4/2022,No,Family Stage
473,50,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,8/24/2023,Yes,Family Stage
474,47,Male,High,8+ Lakh,Unemployed,Tier 1,2/16/2023,No,Family Stage
475,54,Female,High,8+ Lakh,Business,Tier 2,5/2/2022,No,Family Stage
476,40,Male,Low,2-4 Lakh,Unemployed,Tier 3,9/2/2024,No,Family Stage
477,27,Male,Medium,4-8 Lakh,Salaried,Tier 2,4/24/2023,No,Early Career
478,22,Male,Medium,4-8 Lakh,Salaried,Tier 3,8/31/2022,Yes,Student
479,53,Female,Low,2-4 Lakh,Student,Tier 2,12/29/2022,No,Family Stage
480,51,Female,High,8+ Lakh,Unemployed,Tier 3,10/7/2022,No,Family Stage
481,48,Male,High,8+ Lakh,Self-Employed,Tier 3,1/26/2022,No,Family Stage
482,27,Female,High,8+ Lakh,Business,Tier 1,5/2/2025,No,Early Career
483,36,Female,Low,2-4 Lakh,Unemployed,Tier 3,8/21/2024,Yes,Mid Career
484,49,Male,Medium,4-8 Lakh,Unemployed,Tier 3,10/3/2022,Yes,Family Stage
485,18,Male,Low,2-4 Lakh,Business,Tier 2,7/31/2023,No,Student
486,22,Female,Low,2-4 Lakh,Unemployed,Tier 2,6/30/2024,No,Student
487,62,Male,Medium,4-8 Lakh,Unemployed,Tier 3,5/23/2025,No,Pre-Retirement
488,21,Male,High,8+ Lakh,Business,Tier 3,7/1/2021,No,Student
489,33,Female,High,8+ Lakh,Self-Employed,Tier 1,10/3/2023,No,Mid Career
490,41,Female,High,8+ Lakh,Business,Tier 2,7/3/2022,Yes,Family Stage
491,33,Male,High,8+ Lakh,Student,Tier 3,5/3/2023,No,Mid Career
492,19,Female,Low,2-4 Lakh,Student,Tier 1,12/8/2024,No,Student
493,45,Male,Medium,4-8 Lakh,Student,Tier 3,4/28/2021,Yes,Family Stage
494,49,Male,Low,2-4 Lakh,Student,Tier 2,8/10/2021,Yes,Family Stage
495,44,Female,Low,2-4 Lakh,Salaried,Tier 1,7/27/2023,No,Family Stage
496,37,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,1/30/2025,No,Mid Career
497,41,Male,Medium,4-8 Lakh,Salaried,Tier 3,10/3/2023,No,Family Stage
498,29,Male,Medium,4-8 Lakh,Unemployed,Tier 1,6/3/2024,No,Early Career
499,52,Female,Low,2-4 Lakh,Unemployed,Tier 1,4/24/2025,No,Family Stage
500,50,Female,Low,2-4 Lakh,Business,Tier 2,2/10/2024,No,Family Stage
501,50,Female,Low,2-4 Lakh,Student,Tier 2,1/26/2023,No,Family Stage
502,60,Male,Low,2-4 Lakh,Business,Tier 1,10/8/2020,No,Pre-Retirement
503,54,Male,Low,2-4 Lakh,Unemployed,Tier 2,9/21/2021,Yes,Family Stage
504,29,Female,Medium,4-8 Lakh,Student,Tier 2,2/22/2021,No,Early Career
505,20,Female,High,8+ Lakh,Self-Employed,Tier 1,8/10/2020,No,Student
506,18,Female,Medium,4-8 Lakh,Unemployed,Tier 2,6/29/2023,No,Student
507,50,Male,Medium,4-8 Lakh,Business,Tier 2,3/20/2020,Yes,Family Stage
508,57,Female,Low,2-4 Lakh,Business,Tier 1,4/5/2022,No,Pre-Retirement
509,27,Male,High,8+ Lakh,Unemployed,Tier 3,11/12/2021,No,Early Career
510,60,Female,Low,2-4 Lakh,Salaried,Tier 2,2/16/2021,No,Pre-Retirement
511,61,Male,High,8+ Lakh,Self-Employed,Tier 1,8/19/2024,No,Pre-Retirement
512,46,Male,High,8+ Lakh,Unemployed,Tier 1,11/17/2023,Yes,Family Stage
513,30,Female,High,8+ Lakh,Unemployed,Tier 2,11/29/2020,No,Mid Career
514,29,Male,Low,2-4 Lakh,Business,Tier 1,6/7/2022,No,Early Career
515,48,Female,Medium,4-8 Lakh,Student,Tier 1,9/13/2023,No,Family Stage
516,63,Male,Low,2-4 Lakh,Student,Tier 1,10/22/2022,Yes,Pre-Retirement
517,19,Male,Low,2-4 Lakh,Student,Tier 2,5/11/2023,Yes,Student
518,52,Female,Low,2-4 Lakh,Business,Tier 1,9/14/2020,No,Family Stage
519,40,Male,High,8+ Lakh,Student,Tier 3,2/1/2022,No,Family Stage
520,34,Female,High,8+ Lakh,Unemployed,Tier 2,10/22/2023,No,Mid Career
521,43,Female,Low,2-4 Lakh,Salaried,Tier 3,3/15/2023,No,Family Stage
522,25,Female,Medium,4-8 Lakh,Salaried,Tier 2,4/16/2022,Yes,Early Career
523,46,Male,High,8+ Lakh,Salaried,Tier 2,11/2/2023,No,Family Stage
524,43,Male,Medium,4-8 Lakh,Student,Tier 2,1/4/2024,No,Family Stage
525,27,Male,Low,2-4 Lakh,Salaried,Tier 2,3/30/2021,Yes,Early Career
526,43,Female,Medium,4-8 Lakh,Student,Tier 1,12/1/2023,No,Family Stage
527,51,Female,Medium,4-8 Lakh,Unemployed,Tier 2,12/15/2024,No,Family Stage
528,58,Male,Medium,4-8 Lakh,Unemployed,Tier 3,1/19/2020,Yes,Pre-Retirement
529,24,Male,Medium,4-8 Lakh,Business,Tier 2,8/11/2022,No,Early Career
530,21,Female,Medium,4-8 Lakh,Business,Tier 1,3/18/2025,No,Student
531,62,Male,Low,2-4 Lakh,Self-Employed,Tier 1,9/5/2022,No,Pre-Retirement
532,28,Female,Low,2-4 Lakh,Unemployed,Tier 2,3/8/2021,No,Early Career
533,46,Male,Low,2-4 Lakh,Student,Tier 1,12/23/2023,No,Family Stage
534,53,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,9/8/2020,Yes,Family Stage
535,42,Male,Low,2-4 Lakh,Unemployed,Tier 2,3/6/2022,No,Family Stage
536,38,Male,High,8+ Lakh,Student,Tier 1,2/9/2025,No,Mid Career
537,53,Female,Medium,4-8 Lakh,Unemployed,Tier 1,5/4/2024,Yes,Family Stage
538,27,Female,Medium,4-8 Lakh,Unemployed,Tier 1,6/25/2022,No,Early Career
539,54,Female,High,8+ Lakh,Student,Tier 1,1/20/2025,No,Family Stage
540,26,Male,High,8+ Lakh,Unemployed,Tier 3,10/10/2021,No,Early Career
541,41,Female,High,8+ Lakh,Unemployed,Tier 3,6/28/2022,Yes,Family Stage
542,52,Female,Medium,4-8 Lakh,Unemployed,Tier 3,1/7/2022,No,Family Stage
543,52,Male,Low,2-4 Lakh,Business,Tier 2,8/8/2020,No,Family Stage
544,53,Female,High,8+ Lakh,Salaried,Tier 2,4/22/2020,No,Family Stage
545,35,Female,High,8+ Lakh,Unemployed,Tier 3,3/18/2023,No,Mid Career
546,56,Female,High,8+ Lakh,Student,Tier 3,7/13/2021,Yes,Pre-Retirement
547,49,Male,Medium,4-8 Lakh,Unemployed,Tier 3,12/17/2022,No,Family Stage
548,41,Male,Medium,4-8 Lakh,Business,Tier 3,7/15/2020,No,Family Stage
549,40,Male,Low,2-4 Lakh,Business,Tier 2,10/26/2024,No,Family Stage
550,49,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/30/2024,Yes,Family Stage
551,54,Male,Low,2-4 Lakh,Self-Employed,Tier 2,9/26/2024,No,Family Stage
552,29,Female,Low,2-4 Lakh,Salaried,Tier 2,10/7/2024,No,Early Career
553,30,Female,Medium,4-8 Lakh,Student,Tier 2,11/7/2022,Yes,Mid Career
554,40,Female,Medium,4-8 Lakh,Student,Tier 3,2/18/2022,No,Family Stage
555,42,Male,Low,2-4 Lakh,Student,Tier 3,8/2/2020,No,Family Stage
556,52,Male,High,8+ Lakh,Student,Tier 2,10/7/2024,Yes,Family Stage
557,58,Female,High,8+ Lakh,Business,Tier 1,9/27/2021,No,Pre-Retirement
558,47,Female,Medium,4-8 Lakh,Salaried,Tier 1,11/5/2022,Yes,Family Stage
559,34,Male,Medium,4-8 Lakh,Unemployed,Tier 1,11/7/2021,No,Mid Career
560,37,Male,High,8+ Lakh,Unemployed,Tier 1,10/21/2021,No,Mid Career
561,42,Male,Low,2-4 Lakh,Self-Employed,Tier 2,12/16/2024,No,Family Stage
562,39,Female,Medium,4-8 Lakh,Unemployed,Tier 1,11/23/2023,Yes,Mid Career
563,30,Male,Low,2-4 Lakh,Salaried,Tier 1,8/20/2020,No,Mid Career
564,36,Male,Low,2-4 Lakh,Unemployed,Tier 2,1/25/2020,Yes,Mid Career
565,53,Male,Medium,4-8 Lakh,Business,Tier 3,11/25/2023,No,Family Stage
566,29,Female,Medium,4-8 Lakh,Unemployed,Tier 1,12/8/2024,No,Early Career
567,58,Male,Low,2-4 Lakh,Student,Tier 3,10/20/2023,Yes,Pre-Retirement
568,36,Female,Low,2-4 Lakh,Student,Tier 1,7/26/2022,Yes,Mid Career
569,29,Female,Medium,4-8 Lakh,Student,Tier 1,8/11/2023,No,Early Career
570,26,Female,Medium,4-8 Lakh,Student,Tier 2,10/15/2022,No,Early Career
571,24,Male,Medium,4-8 Lakh,Business,Tier 3,5/29/2025,Yes,Early Career
572,45,Male,Low,2-4 Lakh,Business,Tier 2,12/31/2023,No,Family Stage
573,31,Male,Medium,4-8 Lakh,Business,Tier 2,3/11/2020,No,Mid Career
574,48,Female,Low,2-4 Lakh,Unemployed,Tier 3,10/1/2024,No,Family Stage
575,36,Male,Low,2-4 Lakh,Student,Tier 3,5/1/2024,Yes,Mid Career
576,64,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,1/25/2020,No,Pre-Retirement
577,33,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,10/14/2024,No,Mid Career
578,22,Male,Low,2-4 Lakh,Student,Tier 3,5/23/2025,Yes,Student
579,52,Male,Low,2-4 Lakh,Salaried,Tier 2,10/29/2023,No,Family Stage
580,29,Male,Medium,4-8 Lakh,Unemployed,Tier 3,4/17/2024,No,Early Career
581,42,Female,Low,2-4 Lakh,Self-Employed,Tier 2,4/2/2021,No,Family Stage
582,38,Female,Low,2-4 Lakh,Business,Tier 1,5/22/2023,Yes,Mid Career
583,53,Female,Medium,4-8 Lakh,Salaried,Tier 2,7/29/2020,No,Family Stage
584,40,Female,Low,2-4 Lakh,Business,Tier 2,6/24/2021,No,Family Stage
585,33,Male,Low,2-4 Lakh,Salaried,Tier 3,2/9/2022,No,Mid Career
586,56,Female,High,8+ Lakh,Salaried,Tier 3,11/28/2022,No,Pre-Retirement
587,62,Female,Medium,4-8 Lakh,Unemployed,Tier 3,7/7/2023,No,Pre-Retirement
588,59,Female,Medium,4-8 Lakh,Business,Tier 3,11/7/2021,No,Pre-Retirement
589,56,Male,Medium,4-8 Lakh,Business,Tier 1,4/4/2020,No,Pre-Retirement
590,31,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,11/14/2023,No,Mid Career
591,48,Female,High,8+ Lakh,Student,Tier 1,8/7/2020,No,Family Stage
592,22,Male,Medium,4-8 Lakh,Student,Tier 1,6/24/2022,No,Student
593,52,Male,Low,2-4 Lakh,Self-Employed,Tier 2,7/15/2023,No,Family Stage
594,40,Female,Medium,4-8 Lakh,Salaried,Tier 2,2/26/2024,No,Family Stage
595,46,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,7/11/2024,No,Family Stage
596,60,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,12/25/2022,No,Pre-Retirement
597,28,Female,Medium,4-8 Lakh,Business,Tier 3,11/11/2023,No,Early Career
598,35,Male,High,8+ Lakh,Self-Employed,Tier 1,7/11/2020,No,Mid Career
599,64,Female,Medium,4-8 Lakh,Salaried,Tier 3,9/5/2023,No,Pre-Retirement
600,29,Female,Low,2-4 Lakh,Student,Tier 3,4/19/2024,No,Early Career
601,26,Female,Low,2-4 Lakh,Unemployed,Tier 2,4/27/2025,No,Early Career
602,27,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,6/23/2020,No,Early Career
603,61,Female,Low,2-4 Lakh,Self-Employed,Tier 3,4/21/2020,No,Pre-Retirement
604,34,Male,Low,2-4 Lakh,Business,Tier 2,8/24/2023,No,Mid Career
605,55,Male,Low,2-4 Lakh,Business,Tier 2,12/30/2024,Yes,Pre-Retirement
606,24,Female,Low,2-4 Lakh,Self-Employed,Tier 2,9/25/2023,Yes,Early Career
607,63,Female,High,8+ Lakh,Self-Employed,Tier 1,1/8/2023,No,Pre-Retirement
608,30,Female,Low,2-4 Lakh,Salaried,Tier 1,2/10/2024,No,Mid Career
609,57,Male,Low,2-4 Lakh,Student,Tier 1,4/20/2020,No,Pre-Retirement
610,59,Male,Low,2-4 Lakh,Student,Tier 3,2/19/2024,No,Pre-Retirement
611,26,Male,Medium,4-8 Lakh,Unemployed,Tier 2,4/28/2025,No,Early Career
612,44,Male,Low,2-4 Lakh,Student,Tier 3,3/28/2021,No,Family Stage
613,19,Male,Medium,4-8 Lakh,Unemployed,Tier 2,2/16/2021,No,Student
614,22,Male,Low,2-4 Lakh,Business,Tier 3,8/26/2021,No,Student
615,46,Male,Medium,4-8 Lakh,Unemployed,Tier 1,8/17/2022,No,Family Stage
