customer_id,age,gender,income_bracket,income_range,occupation,city_tier,join_date,churn_flag,age_group,debit_amount,salary_amount,transaction_count,savings_ratio,spend_segment
201,56,Male,Low,2-4 Lakh,Business,Tier 3,3/23/2022,No,Pre-Retirement,5295.5599999999995,0.0,6.0,0.0,Low
202,19,Female,High,8+ Lakh,Self-Employed,Tier 2,11/24/2021,Yes,Student,298.04,4826.95,3.0,16.195644879881893,Low
203,20,Female,Low,2-4 Lakh,Business,Tier 1,1/22/2022,No,Student,19186.86,0.0,13.0,0.0,Low
204,54,Male,Low,2-4 Lakh,Salaried,Tier 2,9/27/2022,No,Family Stage,9791.48,3367.2,7.0,0.34389081119503895,Low
205,34,Female,Low,2-4 Lakh,Salaried,Tier 2,12/10/2022,No,Mid Career,8203.97,0.0,10.0,0.0,Low
206,19,Male,Medium,4-8 Lakh,Unemployed,Tier 2,3/21/2025,No,Student,14793.4,0.0,6.0,0.0,Low
207,19,Male,Medium,4-8 Lakh,Business,Tier 3,6/10/2022,Yes,Student,5074.28,0.0,5.0,0.0,Low
208,45,Male,Low,2-4 Lakh,Self-Employed,Tier 2,2/21/2025,No,Family Stage,17248.5,0.0,7.0,0.0,Low
209,40,Male,Low,2-4 Lakh,Unemployed,Tier 1,12/1/2023,No,Family Stage,16175.98,0.0,11.0,0.0,Low
210,54,Female,Medium,4-8 Lakh,Salaried,Tier 2,6/24/2021,No,Family Stage,12658.02,0.0,8.0,0.0,Low
211,49,Female,Medium,4-8 Lakh,Unemployed,Tier 2,6/1/2021,No,Family Stage,17401.65,3221.26,14.0,0.18511233130191676,Low
212,50,Male,Medium,4-8 Lakh,Student,Tier 3,7/23/2022,No,Family Stage,10743.08,0.0,9.0,0.0,Low
213,18,Female,Low,2-4 Lakh,Business,Tier 2,5/12/2020,No,Student,11554.65,1.22,14.0,0.0001055851973015193,Low
214,36,Female,Medium,4-8 Lakh,Self-Employed,Tier 1,4/5/2020,No,Mid Career,11565.27,4513.95,8.0,0.3903021719337291,Low
215,19,Female,Medium,4-8 Lakh,Salaried,Tier 1,2/27/2021,Yes,Student,26443.93,1871.62,12.0,0.07077692309728546,Medium
216,61,Female,High,8+ Lakh,Unemployed,Tier 1,5/7/2022,Yes,Pre-Retirement,9579.85,0.0,13.0,0.0,Low
217,43,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/31/2022,Yes,Family Stage,19093.62,0.0,9.0,0.0,Low
218,49,Female,Low,2-4 Lakh,Business,Tier 3,3/22/2020,No,Family Stage,12511.23,0.0,11.0,0.0,Low
219,23,Male,Low,2-4 Lakh,Self-Employed,Tier 1,2/27/2022,No,Early Career,13319.82,0.0,6.0,0.0,Low
220,49,Male,Medium,4-8 Lakh,Business,Tier 1,11/10/2020,No,Family Stage,22161.53,346.39,11.0,0.01563023852595015,Medium
221,21,Female,Medium,4-8 Lakh,Business,Tier 3,10/18/2024,Yes,Student,10398.59,0.0,6.0,0.0,Low
222,28,Male,High,8+ Lakh,Business,Tier 2,7/4/2022,No,Early Career,3324.94,1944.12,5.0,0.5847082954880388,Low
223,34,Female,Medium,4-8 Lakh,Unemployed,Tier 1,7/27/2023,No,Mid Career,14302.779999999999,0.0,10.0,0.0,Low
224,55,Female,Medium,4-8 Lakh,Business,Tier 2,7/24/2024,No,Pre-Retirement,9806.6,2230.77,8.0,0.22747639344930964,Low
225,41,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,1/14/2023,No,Family Stage,22180.05,0.0,10.0,0.0,Medium
226,22,Female,Medium,4-8 Lakh,Student,Tier 2,2/6/2025,Yes,Student,9773.09,454.92,10.0,0.04654822579143342,Low
227,51,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/31/2020,No,Family Stage,7223.610000000001,0.0,5.0,0.0,Low
228,23,Male,Low,2-4 Lakh,Unemployed,Tier 3,1/22/2025,No,Early Career,23223.23,146.26,17.0,0.006298004196659982,Medium
229,39,Female,Medium,4-8 Lakh,Business,Tier 1,12/31/2020,No,Mid Career,24308.57,353.35,14.0,0.01453602577198083,Medium
230,28,Female,Low,2-4 Lakh,Student,Tier 1,1/21/2023,No,Early Career,17863.95,0.0,15.0,0.0,Low
231,33,Female,Low,2-4 Lakh,Unemployed,Tier 2,3/11/2020,No,Mid Career,11946.64,908.51,12.0,0.0760473237663477,Low
232,50,Male,Low,2-4 Lakh,Salaried,Tier 1,11/21/2020,Yes,Family Stage,15123.849999999999,0.0,11.0,0.0,Low
233,26,Female,Low,2-4 Lakh,Salaried,Tier 2,3/10/2024,No,Early Career,9514.41,0.0,8.0,0.0,Low
234,23,Male,Low,2-4 Lakh,Salaried,Tier 1,9/11/2023,No,Early Career,12357.11,0.0,13.0,0.0,Low
235,33,Male,Medium,4-8 Lakh,Student,Tier 2,4/23/2022,No,Mid Career,11978.98,0.0,9.0,0.0,Low
236,46,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,4/29/2023,No,Family Stage,13819.77,2043.87,11.0,0.14789464658239607,Low
237,20,Female,Medium,4-8 Lakh,Student,Tier 3,8/1/2020,No,Student,36239.54,0.0,17.0,0.0,Medium
238,37,Female,Medium,4-8 Lakh,Student,Tier 3,12/6/2022,No,Mid Career,12241.460000000001,5433.34,11.0,0.443847384217242,Low
239,53,Male,High,8+ Lakh,Student,Tier 1,10/19/2024,No,Family Stage,12676.74,3571.31,7.0,0.28172148359909566,Low
240,36,Female,Low,2-4 Lakh,Salaried,Tier 2,3/29/2020,Yes,Mid Career,17381.64,2286.6,13.0,0.1315526037819216,Low
241,43,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,12/15/2024,No,Family Stage,5770.24,3425.59,7.0,0.5936650815217391,Low
242,20,Female,Low,2-4 Lakh,Student,Tier 3,9/22/2022,No,Student,12071.97,0.0,10.0,0.0,Low
243,36,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,6/4/2023,Yes,Mid Career,12291.939999999999,0.0,5.0,0.0,Low
244,37,Male,High,8+ Lakh,Business,Tier 3,11/21/2023,No,Mid Career,16097.96,0.0,10.0,0.0,Low
245,49,Male,Medium,4-8 Lakh,Student,Tier 3,8/4/2020,No,Family Stage,13450.96,0.0,12.0,0.0,Low
246,24,Female,Medium,4-8 Lakh,Student,Tier 2,11/10/2024,No,Early Career,19493.12,0.0,6.0,0.0,Low
247,58,Female,Medium,4-8 Lakh,Student,Tier 2,10/27/2020,No,Pre-Retirement,23167.5,2921.83,12.0,0.1261176216682853,Medium
248,50,Female,Medium,4-8 Lakh,Business,Tier 3,12/10/2023,No,Family Stage,6675.8099999999995,1653.72,10.0,0.24771825441407114,Low
249,57,Female,Low,2-4 Lakh,Business,Tier 2,7/14/2022,Yes,Pre-Retirement,7240.32,0.0,5.0,0.0,Low
250,56,Female,Medium,4-8 Lakh,Salaried,Tier 3,5/2/2022,No,Pre-Retirement,14228.25,0.0,9.0,0.0,Low
251,35,Male,Medium,4-8 Lakh,Unemployed,Tier 3,6/12/2022,No,Mid Career,8879.51,0.0,10.0,0.0,Low
252,57,Male,Low,2-4 Lakh,Self-Employed,Tier 2,6/18/2020,No,Pre-Retirement,16608.17,0.0,8.0,0.0,Low
253,18,Male,Low,2-4 Lakh,Unemployed,Tier 1,10/20/2023,No,Student,14061.460000000001,0.0,14.0,0.0,Low
254,28,Male,High,8+ Lakh,Student,Tier 1,6/9/2023,No,Early Career,10256.79,152.69,7.0,0.014886723819050597,Low
255,45,Female,Low,2-4 Lakh,Student,Tier 1,9/11/2021,Yes,Family Stage,26160.56,0.0,8.0,0.0,Medium
256,42,Male,Low,2-4 Lakh,Salaried,Tier 2,9/13/2023,No,Family Stage,9055.74,2689.76,6.0,0.2970226618697092,Low
257,40,Male,Medium,4-8 Lakh,Unemployed,Tier 2,6/10/2023,No,Family Stage,8430.44,0.0,9.0,0.0,Low
258,48,Male,Low,2-4 Lakh,Student,Tier 2,11/12/2021,No,Family Stage,33502.62,0.0,14.0,0.0,Medium
259,47,Female,Medium,4-8 Lakh,Unemployed,Tier 2,7/28/2024,No,Family Stage,25791.79,1771.26,14.0,0.06867534203713663,Medium
260,59,Male,Medium,4-8 Lakh,Salaried,Tier 3,10/4/2021,No,Pre-Retirement,17244.78,0.0,10.0,0.0,Low
261,52,Female,Medium,4-8 Lakh,Unemployed,Tier 1,2/6/2020,No,Family Stage,10990.78,917.33,11.0,0.08346359403063294,Low
262,24,Male,Low,2-4 Lakh,Self-Employed,Tier 3,2/9/2022,No,Early Career,2895.28,0.0,9.0,0.0,Low
263,33,Female,Medium,4-8 Lakh,Salaried,Tier 1,11/26/2023,No,Mid Career,4099.92,0.0,5.0,0.0,Low
264,43,Male,High,8+ Lakh,Unemployed,Tier 2,10/7/2022,No,Family Stage,22231.989999999998,81.28,12.0,0.003655993008273214,Medium
265,19,Female,Low,2-4 Lakh,Student,Tier 2,9/27/2021,No,Student,8773.2,2169.93,9.0,0.24733620571741208,Low
266,18,Male,Low,2-4 Lakh,Business,Tier 3,3/1/2021,No,Student,8354.470000000001,1875.97,7.0,0.2245468593459549,Low
267,29,Female,High,8+ Lakh,Business,Tier 2,4/12/2025,No,Early Career,18040.53,0.0,14.0,0.0,Low
268,22,Female,Low,2-4 Lakh,Salaried,Tier 1,5/30/2025,No,Student,29485.469999999998,2746.88,13.0,0.09316046174607359,Medium
269,54,Male,Low,2-4 Lakh,Business,Tier 1,2/11/2021,Yes,Family Stage,27845.03,19.16,10.0,0.0006880940692109149,Medium
270,49,Female,Low,2-4 Lakh,Self-Employed,Tier 1,2/13/2022,Yes,Family Stage,8509.52,6246.81,11.0,0.7340966352978782,Low
271,26,Female,Low,2-4 Lakh,Salaried,Tier 2,5/14/2022,No,Early Career,3420.1499999999996,0.0,7.0,0.0,Low
272,58,Male,Low,2-4 Lakh,Student,Tier 2,8/4/2020,No,Pre-Retirement,4986.29,678.98,6.0,0.13616937643017155,Low
273,52,Male,Medium,4-8 Lakh,Student,Tier 2,6/18/2020,No,Family Stage,2256.43,0.0,4.0,0.0,Low
274,36,Female,Medium,4-8 Lakh,Salaried,Tier 3,9/1/2021,No,Mid Career,32611.77,4576.43,8.0,0.14033062296220047,Medium
275,33,Male,Low,2-4 Lakh,Business,Tier 3,12/23/2020,No,Mid Career,9882.71,0.0,5.0,0.0,Low
276,20,Male,High,8+ Lakh,Business,Tier 2,7/4/2020,No,Student,8380.18,0.0,7.0,0.0,Low
277,37,Male,Medium,4-8 Lakh,Student,Tier 1,12/25/2021,No,Mid Career,24009.3,0.0,12.0,0.0,Medium
278,41,Female,High,8+ Lakh,Self-Employed,Tier 3,5/19/2022,No,Family Stage,16206.76,11202.53,13.0,0.691225760114915,Low
279,50,Female,High,8+ Lakh,Business,Tier 2,4/3/2022,No,Family Stage,9024.58,0.0,10.0,0.0,Low
280,41,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,11/2/2024,No,Family Stage,23196.97,676.36,10.0,0.02915725631407895,Medium
281,28,Female,High,8+ Lakh,Business,Tier 2,5/31/2025,No,Early Career,25405.48,0.0,15.0,0.0,Medium
282,25,Female,Medium,4-8 Lakh,Salaried,Tier 2,4/21/2025,No,Early Career,16259.869999999999,0.0,11.0,0.0,Low
283,53,Female,High,8+ Lakh,Unemployed,Tier 3,11/9/2021,No,Family Stage,15218.1,0.0,9.0,0.0,Low
284,55,Female,Low,2-4 Lakh,Student,Tier 3,1/15/2025,No,Pre-Retirement,9417.34,0.0,7.0,0.0,Low
285,57,Male,Low,2-4 Lakh,Salaried,Tier 3,3/30/2023,No,Pre-Retirement,40537.16,0.0,16.0,0.0,Medium
286,37,Female,Medium,4-8 Lakh,Business,Tier 3,10/10/2020,No,Mid Career,9830.09,512.77,10.0,0.05216330674490264,Low
287,52,Female,Medium,4-8 Lakh,Student,Tier 3,7/2/2020,No,Family Stage,10393.45,0.0,7.0,0.0,Low
288,42,Male,High,8+ Lakh,Unemployed,Tier 1,4/9/2024,No,Family Stage,2142.73,206.97,6.0,0.09659173110937916,Low
289,52,Male,High,8+ Lakh,Unemployed,Tier 3,5/21/2020,No,Family Stage,17524.98,0.0,13.0,0.0,Low
290,42,Male,Low,2-4 Lakh,Business,Tier 1,9/14/2024,Yes,Family Stage,20066.53,170.79,11.0,0.008511187534665935,Medium
291,46,Female,High,8+ Lakh,Student,Tier 2,6/7/2024,No,Family Stage,12807.03,0.0,7.0,0.0,Low
292,35,Male,Low,2-4 Lakh,Business,Tier 1,8/18/2020,No,Mid Career,25615.1,18.68,13.0,0.0007292573521087172,Medium
293,63,Female,Low,2-4 Lakh,Unemployed,Tier 1,1/31/2024,No,Pre-Retirement,6840.88,1043.25,9.0,0.15250230964437322,Low
294,35,Female,Medium,4-8 Lakh,Salaried,Tier 1,4/10/2025,No,Mid Career,14850.51,3183.55,8.0,0.21437310907167498,Low
295,19,Female,Low,2-4 Lakh,Salaried,Tier 2,1/22/2021,No,Student,16007.06,10760.2,10.0,0.6722158847408581,Low
296,52,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,1/4/2022,Yes,Family Stage,20397.489999999998,0.0,10.0,0.0,Medium
297,33,Male,Medium,4-8 Lakh,Unemployed,Tier 1,6/6/2020,No,Mid Career,14869.89,0.0,11.0,0.0,Low
298,58,Female,Low,2-4 Lakh,Unemployed,Tier 3,9/3/2023,No,Pre-Retirement,9450.84,1137.51,11.0,0.12036072983988724,Low
299,53,Female,Medium,4-8 Lakh,Business,Tier 3,4/23/2023,No,Family Stage,4791.36,266.6,7.0,0.05564182194616978,Low
300,50,Female,Medium,4-8 Lakh,Self-Employed,Tier 3,12/15/2023,No,Family Stage,13445.58,0.0,9.0,0.0,Low
301,21,Male,Low,2-4 Lakh,Self-Employed,Tier 3,4/21/2023,No,Student,26716.82,658.48,12.0,0.024646645820872396,Medium
302,50,Female,Low,2-4 Lakh,Student,Tier 3,6/8/2024,No,Family Stage,17546.77,0.0,9.0,0.0,Low
303,31,Male,High,8+ Lakh,Business,Tier 3,7/30/2021,No,Mid Career,21726.6,0.0,9.0,0.0,Medium
304,38,Female,High,8+ Lakh,Salaried,Tier 2,12/11/2022,No,Mid Career,20324.16,1424.6599999999999,12.0,0.07009686993213987,Medium
305,37,Male,Low,2-4 Lakh,Student,Tier 2,10/23/2022,No,Mid Career,13847.11,0.0,8.0,0.0,Low
306,25,Female,Low,2-4 Lakh,Self-Employed,Tier 3,3/17/2020,No,Early Career,12913.880000000001,938.29,7.0,0.07265748171734598,Low
307,24,Male,High,8+ Lakh,Salaried,Tier 1,7/28/2024,Yes,Early Career,28358.07,0.0,8.0,0.0,Medium
308,20,Male,Medium,4-8 Lakh,Unemployed,Tier 1,2/4/2025,No,Student,20300.26,0.0,8.0,0.0,Medium
309,34,Male,Low,2-4 Lakh,Business,Tier 2,8/4/2021,No,Mid Career,16458.65,0.0,7.0,0.0,Low
310,50,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/24/2024,No,Family Stage,18574.85,0.0,8.0,0.0,Low
311,29,Male,Medium,4-8 Lakh,Unemployed,Tier 2,8/30/2021,No,Early Career,12529.68,0.0,9.0,0.0,Low
312,39,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,11/5/2022,No,Mid Career,21828.39,0.0,10.0,0.0,Medium
313,39,Female,Low,2-4 Lakh,Salaried,Tier 3,8/17/2020,Yes,Mid Career,18113.42,676.93,13.0,0.03737173874398098,Low
314,63,Female,Medium,4-8 Lakh,Student,Tier 3,6/22/2022,No,Pre-Retirement,9648.35,821.13,11.0,0.08510574346909057,Low
315,47,Female,Low,2-4 Lakh,Salaried,Tier 1,7/5/2022,No,Family Stage,14242.039999999999,2751.94,14.0,0.19322653215410154,Low
316,55,Female,High,8+ Lakh,Business,Tier 1,6/7/2022,No,Pre-Retirement,19876.11,0.0,11.0,0.0,Low
317,55,Male,Medium,4-8 Lakh,Business,Tier 1,7/14/2023,Yes,Pre-Retirement,13363.49,0.0,10.0,0.0,Low
318,62,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,8/22/2023,No,Pre-Retirement,7817.62,0.0,7.0,0.0,Low
319,25,Male,Medium,4-8 Lakh,Salaried,Tier 2,2/21/2025,No,Early Career,17897.870000000003,2297.29,9.0,0.12835549705076635,Low
320,44,Male,Medium,4-8 Lakh,Student,Tier 2,10/26/2022,No,Family Stage,13467.330000000002,255.68,9.0,0.01898520345161216,Low
321,44,Male,High,8+ Lakh,Business,Tier 1,2/7/2023,No,Family Stage,13147.87,0.0,9.0,0.0,Low
322,51,Female,Low,2-4 Lakh,Student,Tier 2,5/22/2020,No,Family Stage,17983.75,0.0,7.0,0.0,Low
323,38,Male,High,8+ Lakh,Unemployed,Tier 1,4/14/2025,Yes,Mid Career,20588.47,0.0,12.0,0.0,Medium
324,47,Female,Low,2-4 Lakh,Self-Employed,Tier 2,8/17/2024,Yes,Family Stage,10836.67,0.0,5.0,0.0,Low
325,50,Female,Low,2-4 Lakh,Student,Tier 1,7/25/2020,No,Family Stage,20408.64,8887.11,12.0,0.43545821769603466,Medium
326,45,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,3/4/2021,No,Family Stage,22836.18,0.0,8.0,0.0,Medium
327,64,Female,Medium,4-8 Lakh,Unemployed,Tier 1,6/14/2020,No,Pre-Retirement,21895.829999999998,0.0,10.0,0.0,Medium
328,50,Female,High,8+ Lakh,Student,Tier 1,9/16/2020,No,Family Stage,30064.510000000002,0.0,15.0,0.0,Medium
329,22,Male,Medium,4-8 Lakh,Student,Tier 1,6/20/2025,Yes,Student,6094.75,0.0,9.0,0.0,Low
330,36,Male,Medium,4-8 Lakh,Unemployed,Tier 2,9/4/2024,No,Mid Career,22481.83,0.0,11.0,0.0,Medium
331,21,Female,High,8+ Lakh,Salaried,Tier 2,1/28/2021,No,Student,12547.57,2223.41,11.0,0.1771984535651126,Low
332,52,Male,Low,2-4 Lakh,Student,Tier 3,4/30/2020,No,Family Stage,4727.29,0.0,8.0,0.0,Low
333,34,Female,High,8+ Lakh,Student,Tier 1,8/7/2022,No,Mid Career,16739.96,1194.39,9.0,0.07134963285455881,Low
334,61,Male,Medium,4-8 Lakh,Business,Tier 1,2/16/2021,No,Pre-Retirement,9307.19,267.13,8.0,0.028701466285742525,Low
335,45,Male,Low,2-4 Lakh,Salaried,Tier 1,3/9/2023,No,Family Stage,8849.08,0.0,9.0,0.0,Low
336,47,Male,Low,2-4 Lakh,Student,Tier 1,5/29/2025,No,Family Stage,9103.77,530.37,8.0,0.05825828200844265,Low
337,46,Male,Medium,4-8 Lakh,Unemployed,Tier 1,6/16/2020,Yes,Family Stage,5408.44,12051.09,8.0,2.228200738105628,Low
338,63,Male,Low,2-4 Lakh,Self-Employed,Tier 1,1/12/2023,No,Pre-Retirement,10933.02,0.0,9.0,0.0,Low
339,23,Male,Low,2-4 Lakh,Unemployed,Tier 2,2/24/2021,No,Early Career,15470.17,0.0,11.0,0.0,Low
340,52,Male,Low,2-4 Lakh,Salaried,Tier 2,9/25/2024,No,Family Stage,28523.3,710.36,18.0,0.02490455171736791,Medium
341,58,Male,Low,2-4 Lakh,Business,Tier 3,2/26/2022,No,Pre-Retirement,23583.82,8442.8,13.0,0.3579911990508747,Medium
342,54,Male,Medium,4-8 Lakh,Business,Tier 1,9/24/2020,Yes,Family Stage,16995.53,0.0,9.0,0.0,Low
343,41,Male,High,8+ Lakh,Business,Tier 2,2/7/2020,No,Family Stage,6285.8,0.0,4.0,0.0,Low
344,46,Male,Low,2-4 Lakh,Unemployed,Tier 3,7/14/2022,No,Family Stage,6206.530000000001,5582.54,8.0,0.8994623404704399,Low
345,63,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/19/2023,No,Pre-Retirement,13040.77,0.0,9.0,0.0,Low
346,48,Male,Low,2-4 Lakh,Self-Employed,Tier 3,12/3/2020,No,Family Stage,53803.9,0.0,22.0,0.0,High
347,52,Female,Medium,4-8 Lakh,Student,Tier 3,11/12/2024,No,Family Stage,23556.87,0.0,13.0,0.0,Medium
348,50,Male,High,8+ Lakh,Self-Employed,Tier 3,11/25/2020,Yes,Family Stage,32338.07,454.91,13.0,0.014067320653335219,Medium
349,38,Male,Medium,4-8 Lakh,Self-Employed,Tier 2,7/17/2020,No,Mid Career,19094.81,0.0,8.0,0.0,Low
350,49,Male,High,8+ Lakh,Student,Tier 2,3/20/2022,No,Family Stage,4655.4800000000005,8761.470000000001,8.0,1.8819692061828213,Low
351,40,Male,Medium,4-8 Lakh,Unemployed,Tier 2,1/5/2020,No,Family Stage,3839.8300000000004,0.0,4.0,0.0,Low
352,50,Male,Medium,4-8 Lakh,Unemployed,Tier 1,12/26/2023,Yes,Family Stage,8448.05,2398.7,10.0,0.28393534602659787,Low
353,20,Male,Medium,4-8 Lakh,Salaried,Tier 3,9/15/2022,No,Student,20611.78,1629.85,14.0,0.07907371415763219,Medium
354,35,Female,High,8+ Lakh,Unemployed,Tier 2,10/26/2023,No,Mid Career,16928.57,0.0,11.0,0.0,Low
355,42,Female,High,8+ Lakh,Business,Tier 3,6/13/2022,No,Family Stage,7201.65,3007.23,11.0,0.4175751390306388,Low
356,59,Female,Medium,4-8 Lakh,Business,Tier 1,3/5/2025,No,Pre-Retirement,6662.88,0.0,6.0,0.0,Low
357,48,Male,High,8+ Lakh,Salaried,Tier 1,4/12/2020,No,Family Stage,14878.11,4460.82,14.0,0.29982437285381003,Low
358,20,Male,Low,2-4 Lakh,Self-Employed,Tier 2,3/10/2021,Yes,Student,8867.310000000001,290.11,8.0,0.03271679911946238,Low
359,57,Male,High,8+ Lakh,Salaried,Tier 2,4/15/2025,Yes,Pre-Retirement,15004.93,0.0,8.0,0.0,Low
360,63,Female,Low,2-4 Lakh,Student,Tier 1,10/11/2021,No,Pre-Retirement,13983.94,0.0,9.0,0.0,Low
361,41,Male,Low,2-4 Lakh,Salaried,Tier 2,1/2/2025,Yes,Family Stage,17092.8,229.85,9.0,0.013447182439389685,Low
362,49,Male,Low,2-4 Lakh,Salaried,Tier 1,1/15/2021,Yes,Family Stage,14853.89,641.52,10.0,0.04318868659994116,Low
363,64,Female,High,8+ Lakh,Business,Tier 2,3/6/2020,No,Pre-Retirement,17594.78,0.0,9.0,0.0,Low
364,39,Female,High,8+ Lakh,Student,Tier 2,8/1/2021,No,Mid Career,8709.95,2634.09,11.0,0.302423090832898,Low
365,40,Male,High,8+ Lakh,Student,Tier 1,9/26/2020,No,Family Stage,21666.27,0.0,12.0,0.0,Medium
366,19,Male,High,8+ Lakh,Salaried,Tier 2,2/16/2020,No,Student,9919.94,1894.9399999999998,9.0,0.19102333280241612,Low
367,44,Male,Medium,4-8 Lakh,Student,Tier 1,7/4/2022,Yes,Family Stage,16299.73,815.55,12.0,0.05003457112479777,Low
368,59,Male,High,8+ Lakh,Student,Tier 2,12/30/2020,No,Pre-Retirement,26590.600000000002,0.0,12.0,0.0,Medium
369,19,Female,High,8+ Lakh,Unemployed,Tier 1,3/19/2025,No,Student,19554.08,307.78,12.0,0.01573993764984085,Low
370,43,Male,Medium,4-8 Lakh,Student,Tier 3,4/18/2023,No,Family Stage,25300.309999999998,1593.0,9.0,0.06296365538604073,Medium
371,34,Male,Low,2-4 Lakh,Self-Employed,Tier 1,3/8/2020,No,Mid Career,8242.86,963.92,7.0,0.1169399941282516,Low
372,57,Female,Medium,4-8 Lakh,Student,Tier 2,2/12/2023,Yes,Pre-Retirement,11623.369999999999,0.0,10.0,0.0,Low
373,50,Male,High,8+ Lakh,Business,Tier 2,11/15/2022,No,Family Stage,16544.52,0.0,8.0,0.0,Low
374,26,Male,High,8+ Lakh,Unemployed,Tier 1,5/1/2024,No,Early Career,7225.86,2929.7,6.0,0.4054465489228964,Low
375,60,Female,High,8+ Lakh,Business,Tier 1,7/25/2020,No,Pre-Retirement,21493.870000000003,1975.49,10.0,0.09190946069739883,Medium
376,56,Female,High,8+ Lakh,Business,Tier 1,3/13/2020,No,Pre-Retirement,22401.78,0.0,10.0,0.0,Medium
377,46,Male,High,8+ Lakh,Self-Employed,Tier 1,7/6/2023,No,Family Stage,28743.97,0.0,9.0,0.0,Medium
378,59,Female,Medium,4-8 Lakh,Unemployed,Tier 2,11/10/2023,No,Pre-Retirement,15125.81,3003.74,8.0,0.1985837452671956,Low
379,43,Female,Medium,4-8 Lakh,Salaried,Tier 2,5/14/2025,No,Family Stage,15238.67,5628.139999999999,10.0,0.36933275673008203,Low
380,52,Male,Low,2-4 Lakh,Student,Tier 1,1/30/2020,No,Family Stage,13172.3,0.0,12.0,0.0,Low
381,42,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,12/15/2023,No,Family Stage,14199.16,0.0,11.0,0.0,Low
382,41,Male,Medium,4-8 Lakh,Self-Employed,Tier 3,10/23/2022,No,Family Stage,18761.39,0.0,10.0,0.0,Low
383,30,Male,High,8+ Lakh,Salaried,Tier 3,3/24/2024,No,Mid Career,13493.87,0.0,10.0,0.0,Low
384,24,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,3/23/2024,Yes,Early Career,9551.79,0.0,10.0,0.0,Low
385,53,Male,Low,2-4 Lakh,Salaried,Tier 1,6/4/2021,No,Family Stage,31784.79,6980.12,18.0,0.21960566673556753,Medium
386,62,Female,Low,2-4 Lakh,Salaried,Tier 2,6/6/2022,No,Pre-Retirement,17185.59,0.0,13.0,0.0,Low
387,37,Male,Medium,4-8 Lakh,Salaried,Tier 1,2/4/2021,No,Mid Career,10305.91,1501.04,15.0,0.14564846772385942,Low
388,18,Male,Medium,4-8 Lakh,Self-Employed,Tier 1,8/14/2024,No,Student,22137.02,0.0,14.0,0.0,Medium
389,25,Male,Low,2-4 Lakh,Salaried,Tier 1,6/14/2025,No,Early Career,22102.89,708.75,11.0,0.03206594250797068,Medium
390,63,Male,Low,2-4 Lakh,Self-Employed,Tier 1,10/15/2021,No,Pre-Retirement,5361.97,0.0,8.0,0.0,Low
391,33,Female,Medium,4-8 Lakh,Unemployed,Tier 2,8/7/2022,No,Mid Career,4112.37,45.45,7.0,0.011052021097323441,Low
392,31,Female,Low,2-4 Lakh,Salaried,Tier 2,4/27/2022,No,Mid Career,5782.9,0.0,5.0,0.0,Low
393,29,Female,Low,2-4 Lakh,Self-Employed,Tier 1,7/21/2023,Yes,Early Career,29389.53,0.0,12.0,0.0,Medium
394,40,Male,Low,2-4 Lakh,Self-Employed,Tier 2,2/4/2024,No,Family Stage,19287.42,699.98,8.0,0.036292049429109755,Low
395,32,Female,Medium,4-8 Lakh,Self-Employed,Tier 2,7/23/2022,Yes,Mid Career,25344.8,0.0,10.0,0.0,Medium
396,45,Female,Medium,4-8 Lakh,Student,Tier 2,10/27/2023,No,Family Stage,14222.25,2552.02,13.0,0.17943855578407072,Low
397,51,Male,Low,2-4 Lakh,Student,Tier 3,3/6/2021,No,Family Stage,8773.51,3099.56,8.0,0.3532861990241078,Low
398,19,Female,High,8+ Lakh,Salaried,Tier 3,6/22/2021,No,Student,20425.22,186.72,14.0,0.009141639600454731,Medium
399,49,Male,Low,2-4 Lakh,Unemployed,Tier 2,10/3/2023,No,Family Stage,21080.6,0.0,9.0,0.0,Medium
400,40,Female,Low,2-4 Lakh,Salaried,Tier 3,3/11/2020,No,Family Stage,9768.460000000001,0.0,8.0,0.0,Low
401,39,Female,Low,2-4 Lakh,Business,Tier 1,2/14/2024,No,Mid Career,10107.64,3855.13,9.0,0.3814075293540332,Low
402,42,Female,Low,2-4 Lakh,Business,Tier 2,10/20/2024,Yes,Family Stage,5313.240000000001,2.6,6.0,0.0004893436020206127,Low
403,39,Female,Low,2-4 Lakh,Unemployed,Tier 2,12/30/2024,No,Mid Career,17628.93,702.3700000000001,16.0,0.039841896246680886,Low
